DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL
2022-04-11,EQ,513.5,522,513.2,516.1,515,514.9,518.25,549,321.3,12370288,6410859873.85,181292,SBIN
2022-04-08,EQ,519.5,519.5,512.35,514.95,516.1,516.1,516.11,549,321.3,13572638,7004926248.3,142230,SBIN
2022-04-07,EQ,510.05,519.9,510.05,513.95,516.55,514.95,515.08,549,321.3,19620958,10106455922.15,193008,SBIN
2022-04-06,EQ,507,515.2,506,509.4,512.75,513.95,510.73,549,321.3,13738275,7016507642,156632,SBIN
2022-04-05,EQ,514.4,516.4,507.7,512.4,508,509.4,512.46,549,321.3,13602384,6970682174.05,152569,SBIN
2022-04-04,EQ,509.3,514.9,506,508.2,512.2,512.4,511.42,549,321.3,16257176,8314232026.45,198168,SBIN
2022-04-01,EQ,491,509.75,491,493.55,508,508.2,503.37,549,321.3,18527226,9326126941.05,197319,SBIN
2022-03-31,EQ,494.3,497.55,492.2,494.3,493.3,493.55,494.45,549,321.3,10240982,5063610021.25,124653,SBIN
2022-03-30,EQ,499.3,500.4,492.3,495,493,494.3,496.58,549,321.3,16461225,8174331159.8,196570,SBIN
2022-03-29,EQ,500,501.4,491.7,497.5,495.5,495,496.03,549,321.3,14301429,7093976888.55,149505,SBIN
2022-03-28,EQ,490.95,498.6,481.95,490.7,497.75,497.5,491.67,549,321.3,16738684,8229888608.85,201945,SBIN
2022-03-25,EQ,491.75,493.3,486.6,487.1,491.8,490.7,490.04,549,321.3,11541196,5655597136.55,145141,SBIN
2022-03-24,EQ,485,494.8,483.5,490.65,486.9,487.1,489.44,549,321.3,18174877,8895507386.05,191083,SBIN
2022-03-23,EQ,498.5,502.4,489.2,493.7,489.95,490.65,495.13,549,321.3,15800195,7823206413.75,168550,SBIN
2022-03-22,EQ,490.6,495.8,477.25,490.6,495.1,493.7,486.29,549,321.3,26157969,12720246447.95,264129,SBIN
2022-03-21,EQ,502,502,489,501.9,490.25,490.6,493.32,549,321.3,19064060,9404735444.25,224101,SBIN
2022-03-17,EQ,499,503.5,498.3,492.75,501,501.9,501.29,549,321.3,22947673,11503533276.5,221065,SBIN
2022-03-16,EQ,493,494.3,489.4,485.85,491.95,492.75,492.21,549,321.3,16211288,7979296625.65,172261,SBIN
2022-03-15,EQ,489,490.5,480.65,485.15,485,485.85,485.62,549,321.3,27204899,13211211846.75,300344,SBIN
2022-03-14,EQ,471,486,470.55,470.35,485.5,485.15,480.43,549,321.3,27750689,13332216131.55,275270,SBIN
