DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL
2021-09-29,EQ,3365,3381.7,3310,3379.7,3320,3323.05,3334.92,3505,1930,973387,3246172344.5,87400,ASIANPAINT
2021-09-28,EQ,3424.9,3429.7,3350,3430.65,3385,3379.7,3376.29,3505,1930,961271,3245526196.5,99252,ASIANPAINT
2021-09-27,EQ,3461.6,3470,3417.65,3448.6,3423,3430.65,3437.34,3505,1930,902449,3102026991.2,77996,ASIANPAINT
2021-09-24,EQ,3330,3505,3320.85,3320.65,3445,3448.6,3450.33,3505,1907.75,2775975,9578032371.15,213860,ASIANPAINT
2021-09-23,EQ,3340,3340,3315,3317.5,3326,3320.65,3325.31,3394.6,1907.75,694716,2310149118.8,52934,ASIANPAINT
2021-09-22,EQ,3328.5,3329.95,3288.25,3309.2,3319.8,3317.5,3308.62,3394.6,1907.75,825945,2732739872.6,58258,ASIANPAINT
2021-09-21,EQ,3271.55,3335,3271,3271.55,3308,3309.2,3309.13,3394.6,1907.75,922057,3051203771.75,58167,ASIANPAINT
2021-09-20,EQ,3299.95,3315,3265,3303.05,3273.6,3271.55,3289.84,3394.6,1907.75,689288,2267649635.85,55756,ASIANPAINT
2021-09-17,EQ,3352,3382,3285.05,3342.1,3311,3303.05,3324.32,3394.6,1907.75,1545695,5138380614.9,61404,ASIANPAINT
2021-09-16,EQ,3350,3371,3335,3352.3,3339.5,3342.1,3348.72,3394.6,1907.75,516746,1730435189.75,43860,ASIANPAINT
2021-09-15,EQ,3361.85,3383.95,3346.95,3362.5,3350,3352.3,3364.75,3394.6,1907.75,587855,1977987464.8,53905,ASIANPAINT
2021-09-14,EQ,3384.9,3388.6,3356.85,3367.05,3362.5,3362.5,3368.62,3394.6,1907.75,569412,1918134162.25,56577,ASIANPAINT
2021-09-13,EQ,3346.6,3374,3330.35,3346.35,3366,3367.05,3355.88,3394.6,1907.75,610920,2050174696.75,50829,ASIANPAINT
2021-09-09,EQ,3305,3359,3305,3336.6,3343,3346.35,3336.7,3394.6,1907.75,591745,1974477842.15,41391,ASIANPAINT
2021-09-08,EQ,3345,3361.55,3297,3336.25,3335.8,3336.6,3323.57,3394.6,1907.75,702598,2335135575.7,74948,ASIANPAINT
2021-09-07,EQ,3333.5,3394.6,3323.85,3315.55,3333,3336.25,3351.67,3394.6,1907.75,1285818,4309638008.15,89326,ASIANPAINT
2021-09-06,EQ,3342,3347.7,3305.9,3338.8,3320,3315.55,3319.96,3347.7,1907.75,664394,2205761264.15,68461,ASIANPAINT
2021-09-03,EQ,3301.6,3344.95,3286.5,3301.6,3333.15,3338.8,3321.73,3344.95,1881.25,832039,2763808801.75,70082,ASIANPAINT
2021-09-02,EQ,3312.95,3319,3266.65,3302.75,3299.15,3301.6,3296.4,3333,1881.25,847517,2793758705.4,83014,ASIANPAINT
2021-09-01,EQ,3230.05,3333,3215,3201.35,3300.5,3302.75,3297.65,3333,1881.25,2423168,7990748247.4,148506,ASIANPAINT
2021-08-31,EQ,3108.75,3210,3103.05,3108.75,3200,3201.35,3171.1,3210,1881.25,2283290,7240542612.75,102527,ASIANPAINT
2021-08-30,EQ,3056.7,3114.25,3048.05,3036.8,3106.65,3108.75,3091.61,3179.5,1881.25,1051747,3251591995.4,61676,ASIANPAINT
2021-08-27,EQ,3040.45,3057.95,3020.5,3039.65,3039,3036.8,3036.81,3179.5,1881.25,634375,1926474160.9,64440,ASIANPAINT
2021-08-26,EQ,3064,3084.5,3026.2,3038.05,3040.65,3039.65,3051.66,3179.5,1881.25,1319516,4026716033.75,71022,ASIANPAINT
2021-08-25,EQ,3026,3070,3012.6,3045.95,3043,3038.05,3039.16,3179.5,1881.25,797870,2424855943.6,61276,ASIANPAINT
2021-08-24,EQ,3092.8,3092.8,3034.55,3077.45,3045.1,3045.95,3046.35,3179.5,1881.25,763704,2326511025.6,65080,ASIANPAINT
2021-08-23,EQ,3159.05,3163.85,3051,3112.95,3077,3077.45,3110.84,3179.5,1881.25,1578949,4911860565.9,90422,ASIANPAINT
2021-08-20,EQ,3001.5,3124.05,3001.5,3001.55,3108,3112.95,3076.13,3179.5,1801.85,3931334,12093291730.1,204966,ASIANPAINT
2021-08-18,EQ,3048,3048,2992.55,3015.3,2999,3001.55,3013.25,3179.5,1801.85,1375320,4144187220.15,72057,ASIANPAINT
2021-08-17,EQ,2974,3044,2973.1,2971.4,3013,3015.3,3014.78,3179.5,1801.85,2036757,6140370454.35,109688,ASIANPAINT
2021-08-16,EQ,2980,2984.15,2960,2988.7,2976,2971.4,2971.61,3179.5,1801.85,461742,1372117123,40847,ASIANPAINT
2021-08-13,EQ,2980.9,3002,2973.1,2975.5,2981.05,2988.7,2992.19,3179.5,1772,572250,1712282906.75,50815,ASIANPAINT
2021-08-12,EQ,2974,2985.25,2958,2972.6,2979,2975.5,2972.28,3179.5,1772,438552,1303500119.25,39076,ASIANPAINT
2021-08-11,EQ,2987.4,3001.45,2952.55,2977.15,2969.95,2972.6,2973.82,3179.5,1772,987941,2937957454.25,65970,ASIANPAINT
2021-08-10,EQ,2998,3008.3,2960.55,2992.55,2978,2977.15,2985.06,3179.5,1772,724335,2162182309.05,51260,ASIANPAINT
2021-08-09,EQ,2994.65,3015,2973.05,2966.45,2990,2992.55,2995.7,3179.5,1772,825462,2472839795.9,55455,ASIANPAINT
2021-08-06,EQ,2995,3001,2961.45,2988.4,2971,2966.45,2975.82,3179.5,1697.5,744159,2214482965.15,61481,ASIANPAINT
2021-08-05,EQ,3034,3040,2980.05,3018.6,2990,2988.4,2997,3179.5,1697.5,693694,2078998829.25,73741,ASIANPAINT
2021-08-04,EQ,3040.6,3053.3,3012,3027,3016.2,3018.6,3025.94,3179.5,1697.5,659295,1994986884.05,41245,ASIANPAINT
2021-08-03,EQ,3020,3065,2994.2,2974.05,3029.6,3027,3031.79,3179.5,1697.5,2433031,7376433470.5,112419,ASIANPAINT
2021-08-02,EQ,2985.6,2986.8,2960.65,2958.45,2978,2974.05,2972.74,3179.5,1697.5,832285,2474167590,52082,ASIANPAINT
2021-07-30,EQ,3008,3008.65,2951.9,2997.45,2955.9,2958.45,2976.29,3179.5,1697.5,1067423,3176959978.2,80514,ASIANPAINT
2021-07-29,EQ,3004.1,3039.95,2990.3,3004.1,3003,2997.45,3007.73,3179.5,1697.5,762683,2293941139.5,75054,ASIANPAINT
2021-07-28,EQ,3030.35,3033,2984,3028.65,2999.05,3004.1,3002.1,3179.5,1697.5,996594,2991879258.15,78160,ASIANPAINT
2021-07-27,EQ,3079.4,3081.5,3021.3,3061.2,3028.15,3028.65,3042.66,3179.5,1697.5,904289,2751443573.75,60402,ASIANPAINT
2021-07-26,EQ,3079.95,3119,3051.2,3083.75,3059.55,3061.2,3081.27,3179.5,1697.5,1136884,3503041092.2,69760,ASIANPAINT
2021-07-23,EQ,3106,3129.6,3078.05,3106.75,3085.15,3083.75,3097.38,3179.5,1682,815329,2525382630.2,60645,ASIANPAINT
2021-07-22,EQ,3130,3165,3090,3159.05,3101.3,3106.75,3121.84,3179.5,1682,1982572,6189275529.4,120866,ASIANPAINT
2021-07-20,EQ,2996,3179.5,2979.55,2981.95,3145.05,3159.05,3090.59,3179.5,1682,6755922,20879807643.9,311385,ASIANPAINT
2021-07-19,EQ,2989.3,2999.7,2965,2989.3,2980,2981.95,2981.64,3092.85,1682,837836,2498124639.4,55888,ASIANPAINT
2021-07-16,EQ,2994,3006,2965,2983.6,2989.9,2989.3,2983.47,3092.85,1645.1,1062548,3170082917.9,54021,ASIANPAINT
2021-07-15,EQ,3010,3011,2971.1,3001.95,2988.5,2983.6,2984.81,3092.85,1645.1,635535,1896948406.1,51815,ASIANPAINT
2021-07-14,EQ,3003,3007.75,2984.2,2993.85,3001,3001.95,2998.85,3092.85,1645.1,470744,1411692035.85,41588,ASIANPAINT
2021-07-13,EQ,3020,3021.1,2985.35,2999.4,2998.2,2993.85,2999.24,3092.85,1645.1,703484,2109918847.25,47346,ASIANPAINT
2021-07-12,EQ,3034.9,3042.85,2991.05,3010.6,3000,2999.4,3009.2,3092.85,1645.1,765566,2303744133.35,47137,ASIANPAINT
2021-07-09,EQ,3022,3039.15,3007,3028.3,3013,3010.6,3016.09,3092.85,1645.1,547082,1650051148.05,38694,ASIANPAINT
2021-07-08,EQ,3050,3059,3018.8,3040.1,3034,3028.3,3033.76,3092.85,1645.1,907391,2752804512.05,51739,ASIANPAINT
2021-07-07,EQ,3065,3069,3011.25,3002.5,3035.85,3040.1,3034.29,3092.85,1645.1,1234865,3746937365.9,64849,ASIANPAINT
2021-07-06,EQ,3003,3029.5,2996,3014.8,3006.5,3002.5,3007.63,3092.85,1645.1,762630,2293712568.25,46717,ASIANPAINT
2021-07-05,EQ,3020,3050,3007.1,3005,3011.05,3014.8,3023.3,3092.85,1645.1,863343,2610146036,47086,ASIANPAINT
2021-07-02,EQ,3032.95,3038.8,2999.75,3021.6,3004,3005,3014.79,3092.85,1645.1,805542,2428543353.65,46092,ASIANPAINT
2021-07-01,EQ,3008,3026.9,2997,2992.7,3023.15,3021.6,3014.31,3092.85,1645.1,848235,2556846184.65,41304,ASIANPAINT
2021-06-30,EQ,2999,3030,2985.65,3001.5,3002,2992.7,3006.53,3092.85,1645.1,924522,2779600708.8,56390,ASIANPAINT
2021-06-29,EQ,2989,3023.85,2973.05,2982.95,3003,3001.5,2996.75,3092.85,1645.1,1242734,3724165759.95,61535,ASIANPAINT
2021-06-28,EQ,3024,3038.85,2976.25,3003.9,2986.65,2982.95,3002,3092.85,1645.1,891695,2676869204.5,52409,ASIANPAINT
2021-06-25,EQ,3030.2,3053.5,2985,3043.25,3006.9,3003.9,3006,3092.85,1624,786964,2365611038.9,62490,ASIANPAINT
2021-06-24,EQ,2987.35,3049.7,2975.45,2987.35,3044,3043.25,3014.66,3092.85,1624,985596,2971232263.5,53646,ASIANPAINT
2021-06-23,EQ,3030,3030,2983.5,3010.8,2995,2987.35,3000.87,3092.85,1624,1009007,3027895738.4,59721,ASIANPAINT
2021-06-22,EQ,3085,3092.85,3004.2,3068.55,3015,3010.8,3042.11,3092.85,1624,1199238,3648212001.45,62200,ASIANPAINT
2021-06-21,EQ,3024.2,3079.15,3021.05,3047.2,3071.2,3068.55,3064.78,3079.15,1624,720491,2208147851.8,52068,ASIANPAINT
2021-06-18,EQ,3061.55,3077.8,3016.05,3060.3,3050.05,3047.2,3043.93,3077.8,1587.3,2293860,6982351087,83345,ASIANPAINT
2021-06-17,EQ,3017.95,3073.95,3000.5,3018.7,3059.9,3060.3,3053.42,3073.95,1587.3,1533864,4683523669.95,76201,ASIANPAINT
